Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
5884,HI,Energy-Efficient Vehicle Acquisition Requirements,"Once the state has met its federal and state vehicle purchase
mandates, state agencies are required to purchase the most
fuel-efficient vehicles that meet the needs of their programs,
provided that a life-cycle cost benefit analysis of vehicle
purchases includes projected fuel costs. All state agency
light-duty vehicle (LDV) procurements must contain at least 40%
energy-efficient vehicles as part of their annual vehicle
acquisition plans. For each subsequent fiscal year, the
percentage of energy-efficient vehicles must be five percent
higher than the previous year, until at least 75% of each covered
fleet's newly purchased LDVs are energy-efficient vehicles.
Exclusions and exemptions may apply.

Agencies may offset the purchase requirements for
energy-efficient vehicles by successfully demonstrating
percentage improvements in their overall LDV fleet fuel economy.
Additionally, agencies that use biodiesel fuel may offset the
vehicle purchase requirements of this section at the rate of one
vehicle per 450 gallons of neat biodiesel (B100) fuel used. State
agencies are also required to purchase alternative fuels and
ethanol blended gasoline when available, evaluate a purchase
preference for biodiesel blends, and promote efficient operation
of vehicles. (Reference Hawaii Revised Statutes ( http://www.capitol.hawaii.gov/ ) 103D-412 and 196-9)",,,false,22,Laws and Regulations,"",,,2009-07-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|EFFEC|HEV|HY|NG|PHEV|LPG,"",REQ,FLEET,http://www.capitol.hawaii.gov/,archived,2009-07-01
5947,MN,State Agency Petroleum Reduction Requirement,"Using 2005 as a baseline, the state must achieve a 25% and 50%
reduction in gasoline used to operate state agency owned on-road
vehicles by 2010 and 2015, respectively. Additionally, the state
must achieve a 10% and 25% reduction in the use of
petroleum-based diesel fuel for state owned on-road vehicles by
2010 and 2015, respectively. To meet these goals, each state
agency will, whenever legally, technically, and economically
feasible, ensure that all new on-road vehicles purchased operate
on alternative fuels, specifically biodiesel blends of 20% (B20)
or greater, ethanol blends of 70% (E70) or greater, hydrogen, or
electricity. Alternatively, each state agency must ensure that
new on-road vehicles purchased have fuel economy ratings that
exceed 30 miles per gallon (mpg) for city usage or 35 mpg for
highway usage, including but not limited to hybrid electric and
hydrogen vehicles. (Reference Executive Orders ( http://www.leg.state.mn.us/lrl/execorders/eoresults.asp?search=govsearch&gov=7 ) 04-08 and 04-10, 2004, and Minnesota Statutes ( https://www.revisor.mn.gov/pubs/ ) 16C.137)",,,false,90,Laws and Regulations,"",,,2011-06-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|EFFEC|HEV|HY|PHEV,"",REQ,FLEET,http://www.leg.state.mn.us/lrl/execorders/eoresults.asp?search=govsearch&gov=7|https://www.revisor.mn.gov/pubs/,archived,2011-06-01
5952,OK,Biofuels Development and Promotion,"The Oklahoma Legislature created the Biofuels Development Act to
encourage the processing, market development, promotion,
distribution, and research of fuels derived from grain, ethanol
or ethanol components, biodiesel, bio-based lubricants,
co-products, or by-products. The Oklahoma Biofuels Development
Advisory Committee must conduct a systematic review and study of
the ethanol and biodiesel industry in Oklahoma and other states;
study the feasibility of developing and enhancing the ethanol and
biodiesel industry in Oklahoma; and otherwise encourage market
development, promotion, distribution, and research on products
derived from grain, ethanol or ethanol components, biobased
products, co-products, or by-products. (Reference Oklahoma
Statutes ( http://www.lsb.state.ok.us/ ) 2-1950.10 and 2-1950.11)",,,false,105,Laws and Regulations,"",,,2010-06-01 00:00:00 UTC,,"",BIOD|ETH,"",OTHER,OTHER,"",archived,2010-06-01
5960,TN,Biofuel Innovations Grants,"The Tennessee Department of Environment and Conservation
administers a grant program to support local government and
public university use of E85 and biodiesel blends of at least 20%
(B20). Eligible projects include incremental fuel costs; engine
maintenance; conversion or installation of infrastructure; and
promotional materials.",,,false,20,State Incentives,"",,2012-07-01 00:00:00 UTC,,,"",BIOD|ETH,GNT,"",STATION|PURCH|FLEET,"",expired,2012-07-01
5964,NE,Alternative Fuel Use,"All state employees operating flexible fuel or diesel vehicles as part
of the state fleet must use E85 or biodiesel blends whenever reasonably
available. Additionally, the Nebraska Transportation Services Bureau and
Nebraska Department of Roads must take steps to increase access to E85
and blends of 2% biodiesel (B2) for state vehicle operators. (Reference
[Executive
Order](http://govdocs.nebraska.gov/docs/pilot/pubs/eoindex.html) 05-03,
2005)
",,,false,50,Laws and Regulations,"",2016-06-08 17:54:47 UTC,,2016-05-01 00:00:00 UTC,,"",BIOD|ETH,"",REQ|OTHER,FLEET,http://nlc1.nlc.state.ne.us/docs/pilot/pubs/EOIndex.html,archived,2016-05-01
5978,NH,"Idle Reduction and Fuel-Efficient, Low Emission Vehicle Acquisition Requirements","New Hampshire state agencies and departments must implement a Clean
Fleets Program in accordance with the recommendations of the Energy
Efficiency in State Government Steering Committee, including but not
limited to the following components:

-   An anti-idling policy;
-   A highway fuel economy rating requirement of at least 27.5 miles per
    gallon (mpg) for all new passenger and light-duty vehicles and at
    least 20 mpg for all new light-duty trucks except for emergency and
    law enforcement vehicles;
-   A requirement that new passenger and light-duty vehicles are
    certified as low emission vehicles in accordance with the
    recommendations of the Energy Efficiency in State Government
    Steering Committee;
-   A policy ensuring that the appropriate vehicle is selected for the
    intended use of the vehicle;
-   A requirement that vehicle purchases be in compliance with the
    Energy Policy Act of 1992 (EPAct) if applicable;
-   A waiver procedure for requesting vehicles not on the approved New
    Hampshire Department of Administrative Services vehicle list;
-   Additional measures to promote fuel conservation.

(Reference Executive Order 2005-4)
",2005-07-14 00:00:00 UTC,,false,45,Laws and Regulations,"",2014-10-06 13:28:59 UTC,,2014-09-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|EFFEC|HEV|HY|IR|NG|PHEV|LPG,"",REQ|DREST,FLEET,http://www.governor.nh.gov/media/orders/,archived,2014-09-01
5995,IL,State Agency Vehicle Acquisition Priorities and Biofuels Use,"The Illinois Department of Central Management Services (CMS) is directed
to take all actions necessary to enable the procurement of 2% biodiesel
fuel blends (B2) for the state\'s diesel vehicle fleet and also
investigate ways to increase availability of E85 for the state\'s
flexible fuel vehicle (FFV) fleet. The CMS is directed to advise the
Illinois Department of Commerce and Economic Opportunity in developing a
plan to facilitate the use of E85 and B2 in the state fleet and expand
the E85 and biodiesel fueling infrastructure. Additionally, the
directors of all executive agencies using the state\'s fleet of FFVs are
directed to implement policies and procedures requiring state employees
to use E85 and B2 in state vehicles whenever practical. Furthermore,
state agencies are permitted to establish priorities for the acquisition
of FFVs, especially hybrid electric vehicles that are capable of using
E85, as well as diesel vehicles capable of using biodiesel. (Reference
Executive Order 7, 2004)
",2004-01-01 00:00:00 UTC,,false,90,Laws and Regulations,"",,,2009-11-01 00:00:00 UTC,,"",BIOD|ETH|HEV|PHEV,"",REQ,STATION|FLEET,https://www.illinois.gov/Government/ExecOrders/Pages/2004_7.aspx,archived,2009-11-01
5996,IL,Ethanol Tax Exemption,"Sales and use taxes apply to 80% of the proceeds from the sale of fuels
containing 10% ethanol (E10) made between July 1, 2003, and December 31,
2018. If at any time these taxes are imposed at a rate of 1.25%, the tax
on E10 will apply to 100% of the proceeds of sales. State sales and use
taxes do not apply to fuels containing between 70% and 90% ethanol
(E70-E90) sold between July 1, 2003, and December 31, 2018. Taxes will
apply to 100% of the proceeds from ethanol fuel blend sales made after
December 31, 2018. (Reference 35 [Illinois Compiled
Statutes](http://www.ilga.gov/legislation/ilcs/ilcs.asp) 120/2-10,
105/3-10, and 105/3-44)
",2003-06-11 00:00:00 UTC,2011-12-16 00:00:00 UTC,false,50,State Incentives,"",,2018-12-13 00:00:00 UTC,,,"",ETH,EXEM|TAX,"",STATION|PURCH,"",expired,2018-12-13
6002,PA,Renewable Agricultural Energy Council,"The Governor's Renewable Agricultural Energy Council was
established to make recommendations to the Governor on policies,
regulations, and legislation that will aid in the development of
renewable energy. The Governor has appointed four experts in
agricultural energy (including ethanol and biodiesel) to the
Council. (Reference Title 4 Pennsylvania Code ( http://www.pacode.com/ ) 6.231-6.240)",,,false,70,Laws and Regulations,"",,,2010-10-01 00:00:00 UTC,,"",BIOD|ETH,"",CCEINIT,OTHER,"",archived,2010-10-01
6003,CA,Alternative Fuel Incentive Development,"The California Air Resources Board and California Energy
Commission developed the Alternative Fuel Incentive Program to
allocate $25 million in incentives to promote the use and
production of alternative fuels. Eligible projects include
projects in California that promote high efficiency, high
mileage, alternative fuel light-, medium-, and heavy-duty
vehicles, for individual and public fleets. Incentives are
available to replace the current state vehicle fleet with clean,
high mileage alternative fuel vehicles and for the construction
of publicly accessible retail alternative fueling stations and
fleet fueling facilities, including E85. Incentives are also
available for alternative fuel production in California and
funding for research, development, and testing of alternative
fuels and advancing vehicle technology. (Reference Assembly Bill
( http://www.oal.ca.gov/ ) 1811, 2006)",2006-06-30 00:00:00 UTC,,false,25,State Incentives,"",,2009-06-30 00:00:00 UTC,,,"",BIOD|ETH|ELEC|EFFEC|HEV|HY|NG|PHEV|LPG,RBATE,"",STATION|AFP|FLEET|OTHER|IND,http://www.oal.ca.gov/,expired,2009-06-30
6017,NY,Alternative Fueling Infrastructure Tax Credit,"A state tax credit is available for alternative fuel vehicle
fueling infrastructure installed in the state. The tax credit is
equal to 50% of the infrastructure cost. This includes
infrastructure for storing or dispensing an alternative fuel into
a motor vehicle's fuel tank, as well as infrastructure used for
charging electric vehicles. Eligible alternative fuels include
natural gas, liquefied petroleum gas, hydrogen, electricity, and
any other fuel that is a least 85% ethanol or other alcohol. This
credit expires December 31, 2010. (Reference New York Tax Law ( http://public.leginfo.state.ny.us/menuf.cgi ) 187-b)",,,false,10,State Incentives,"",,2010-12-31 00:00:00 UTC,,,"",ETH|ELEC|HY|NG|PHEV|LPG,TAX,"",STATION,http://public.leginfo.state.ny.us/menuf.cgi,expired,2010-12-31
6018,NY,Biofuels Use Requirement,"To the extent that gasoline powered state agency vehicles use central
fueling stations, all state agencies and public authorities must use E85
in flexible fuel vehicles (FFVs) whenever it is feasible to do so. The
Governor\'s Clean Fueled Vehicles Council, chaired by the Commissioner
of the Office of General Services (OGS) and comprised of the fleet
managers of state agencies and public authorities, has taken steps to
ensure that, to the greatest extent possible, all FFVs in the state
fleet that can use E85 will do so. At least 10% of fuels used in the
state fleet must be biodiesel by 2012. The OGS statewide biodiesel
contract enables state vehicles to obtain biodiesel fuel in 41 counties.
All E85 and biodiesel fueling locations available to New York State
vehicles are listed on the OGS Alternative Fueled Vehicles Program Web
site. (Reference [Executive
Order](https://www.governor.ny.gov/executiveorders) 9, 2008, and
[Executive Order](https://www.governor.ny.gov/executiveorders)) 142,
2005)
",2005-11-21 00:00:00 UTC,2008-06-01 00:00:00 UTC,false,80,Laws and Regulations,"",,,2010-02-18 00:00:00 UTC,,"",BIOD|ETH,"",REQ,FLEET,http://www.state.ny.us/governor/executive_orders/exeorders/eo_9.html|http://www.ogs.state.ny.us/purchase/spg/pdfdocs/EO142_EEP.pdf|http://get.adobe.com/reader/,archived,2010-02-18
6024,OH,Alternative Fueling Infrastructure Incentive,"The Ohio Development Services Agency administers the Alternative Fuel
Transportation Program, which provides financial assistance to
businesses, non-profit organizations, school districts, and local
governments for the purchase and installation of alternative fueling,
blending, and distribution facilities or terminals. Funding is not
currently available for this program (verified January 2020). For more
information, see the Ohio Development Services Agency [Alternative Fuel
Transportation Program](https://development.ohio.gov/cs/cs_altfuel.htm)
website. (Reference Ohio Revised Code 122.075 and 125.831)
",2005-09-29 00:00:00 UTC,2009-07-19 00:00:00 UTC,false,20,State Incentives,"",,,2021-12-09 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,"",STATION|PURCH,http://codes.ohio.gov/|http://www.legislature.state.oh.us/,archived,2021-12-09
